ts_loc,ts_exch,ap0,as0,ap1,as1,ap2,as2,ap3,as3,ap4,as4,bp0,bs0,bp1,bs1,bp2,bs2,bp3,bs3,bp4,bs4,lt_px,lt_sz,lt_side
1763567172.034289,1763567172409,90484.2,0.23865224,90485.0,0.012,90486.0,0.01201,90487.0,0.012,90487.1,0.03511765,90484.1,0.09880031,90483.9,0.00080023,90483.7,0.00080011,90483.5,0.00091966,90483.3,0.00080022,90484.3,0.00080034,-1
1763567172.133549,1763567172509,90482.6,0.05649,90482.8,0.39458564,90483.0,0.012,90483.2,0.14087584,90483.3,0.20917746,90482.1,0.00056931,90481.9,0.00080009,90481.7,0.00079993,90481.5,0.00080002,90481.3,0.00079932,90482.1,0.00023085,-1
1763567172.236894,1763567172609,90477.2,0.48035717,90477.8,0.0003734,90477.9,0.03646025,90478.0,0.30295376,90478.2,0.12472943,90477.1,0.06100277,90477.0,0.0008,90476.7,0.00080011,90476.5,0.00080029,90476.3,0.00080034,90477.2,0.00082025,-1
1763567172.335646,1763567172709,90477.1,0.48434937,90477.2,0.18102632,90477.9,0.02697743,90478.0,0.04712118,90478.9,0.00552963,90477.0,0.00064559,90476.7,0.00080011,90476.5,0.00080029,90476.3,0.00080034,90476.1,0.00080031,90477.0,0.00015441,-1
1763567172.4353678,1763567172809,90477.1,0.49814937,90477.2,0.3325752,90477.8,0.16286123,90477.9,0.02697743,90478.0,0.04712118,90475.7,0.00044698,90475.5,0.00080022,90475.3,0.00080022,90475.1,0.00080057,90475.0,0.00053919,90475.7,0.00035313,-1
1763567172.536082,1763567172909,90475.6,0.33186017,90475.7,0.33371522,90476.0,0.01201,90476.7,0.06209945,90477.0,0.059144,90475.5,0.09880022,90475.3,0.00080022,90475.1,0.00080057,90475.0,0.00053919,90474.9,0.0008004,90475.7,0.00044698,-1
1763567172.634114,1763567173009,90475.6,0.08627781,90476.0,0.01201,90477.0,0.012,90477.2,0.001,90478.0,0.012,90475.5,0.2779022,90475.3,0.00080022,90475.1,0.00080057,90475.0,0.01253919,90474.9,0.0008004,90475.7,0.00044698,-1
1763567172.734014,1763567173109,90475.6,0.0159,90476.0,1e-05,90477.2,0.001,90478.0,0.012,90479.1,0.02697707,90475.5,0.2852322,90475.3,0.00080022,90475.1,0.00080057,90475.0,0.01253919,90474.9,0.0008004,90475.7,0.00044698,-1
1763567172.836274,1763567173209,90475.6,0.0276,90476.0,1e-05,90477.2,0.001,90479.1,0.02697707,90479.9,7.781e-05,90475.5,0.25275894,90475.3,0.00080022,90475.1,0.00080057,90475.0,0.01253919,90474.9,0.0008004,90475.7,0.00044698,-1
1763567172.9348638,1763567173309,90477.2,0.00107781,90480.0,1e-05,90482.9,0.001,90483.0,0.012,90483.4,0.03511908,90477.1,0.41040127,90477.0,0.012,90476.3,0.00491926,90476.1,0.03444793,90476.0,0.11631922,90477.1,1.412e-05,-1
1763567173.0366762,1763567173409,90477.2,0.00107781,90480.0,1e-05,90483.0,0.012,90483.7,0.00080011,90483.9,0.00080023,90477.1,0.41040127,90477.0,0.012,90476.3,0.00491926,90476.0,0.11631922,90475.9,0.1,90477.1,1.412e-05,-1
1763567173.208318,1763567173509,90477.2,0.001,90480.0,1e-05,90482.6,0.00600485,90482.8,0.00243594,90482.9,7.782e-05,90477.1,0.40644466,90477.0,0.012,90476.3,0.00491926,90476.0,0.11631922,90475.9,0.1,90477.1,0.00395661,-1
1763567173.234111,1763567173609,90477.2,0.001,90480.0,1e-05,90482.6,0.0041228,90482.8,0.00394657,90482.9,7.782e-05,90477.1,0.33891792,90477.0,0.012,90476.3,0.00491926,90476.1,0.03444732,90476.0,0.21814253,90477.1,0.00395661,-1
1763567173.3348858,1763567173709,90483.7,0.00087793,90483.9,0.00080023,90484.0,1e-05,90484.1,0.00080031,90484.3,0.00080034,90483.6,0.77824735,90483.0,0.112,90482.4,0.05996932,90482.1,0.13021499,90481.9,0.1,90482.0,7.782e-05,1
1763567173.437078,1763567173809,90483.7,0.00087793,90483.9,0.00080023,90484.0,1e-05,90484.1,0.00080031,90484.3,0.00080034,90483.6,0.67345945,90483.0,0.112,90482.4,0.05996932,90482.1,0.13021499,90481.9,0.1,90482.0,7.782e-05,1
1763567173.536803,1763567173909,90483.7,0.29498201,90483.9,0.00080023,90484.0,0.03898563,90484.1,0.00080031,90484.3,0.00080034,90483.6,0.15822,90482.0,0.012,90481.0,0.05527812,90480.9,0.06100428,90480.6,1e-05,90482.0,7.782e-05,1
1763567173.635774,1763567174009,90483.7,0.29490419,90483.9,0.00080023,90484.0,0.03898563,90484.1,0.00080031,90484.3,0.00080034,90483.6,0.098,90481.0,0.012,90480.9,0.06100428,90480.6,1e-05,90479.0,0.012,90482.0,7.782e-05,1
1763567173.73524,1763567174109,90481.0,0.06918648,90482.9,0.03289029,90483.4,0.00936376,90483.7,0.06275623,90483.9,0.00080023,90480.9,0.20801068,90480.6,1e-05,90479.0,0.012,90478.0,0.012,90477.0,0.012,90482.0,7.782e-05,1
1763567173.8331509,1763567174209,90481.0,0.06044217,90481.5,0.001,90482.9,0.03289029,90483.7,0.06275623,90483.9,0.00080023,90480.9,0.21523669,90480.6,1e-05,90480.0,0.012,90479.0,0.012,90478.0,0.012,90482.0,7.782e-05,1
1763567173.936159,1763567174309,90481.0,0.06044217,90481.5,0.001,90482.9,0.03289029,90483.0,0.012,90483.7,0.06275623,90480.9,0.21523669,90480.6,1e-05,90480.0,0.012,90479.0,0.012,90478.0,0.012,90482.0,7.782e-05,1
1763567174.034595,1763567174409,90481.0,0.04040679,90481.5,0.001,90482.9,0.03289029,90483.0,0.012,90483.7,0.06275623,90480.9,0.21745669,90480.6,1e-05,90480.0,0.012,90479.0,0.012,90478.0,0.012,90482.0,7.782e-05,1
1763567174.133512,1763567174509,90481.0,0.17320848,90481.5,0.001,90482.0,0.012,90482.9,0.03289029,90483.0,0.012,90480.9,0.14715669,90480.6,1e-05,90480.0,0.012,90479.0,0.012,90478.0,0.012,90482.0,7.782e-05,1
1763567174.234045,1763567174609,90481.0,0.25083848,90481.5,0.001,90482.0,0.012,90482.8,0.06367809,90482.9,0.03289029,90480.9,0.14637598,90480.6,1e-05,90478.0,0.012,90477.0,0.012,90476.3,1e-05,90482.0,7.782e-05,1
1763567174.3350668,1763567174709,90481.0,0.08843965,90481.5,0.001,90482.0,0.012,90482.9,0.03289029,90483.0,0.012,90480.9,0.254268,90480.6,1e-05,90478.0,0.012,90477.0,0.012,90476.3,1e-05,90482.0,7.782e-05,1
1763567174.434376,1763567174809,90481.5,0.001,90483.7,0.00080011,90483.9,0.00080023,90484.0,0.01201,90484.1,0.00080031,90481.4,0.45798651,90481.1,0.05522676,90480.9,0.16100428,90480.6,1e-05,90478.0,0.012,90482.0,7.782e-05,1
1763567174.533844,1763567174909,90481.5,0.0713,90482.0,0.012,90483.0,0.012,90483.7,0.02920607,90483.9,0.00080023,90481.4,0.29045777,90481.1,0.02895876,90481.0,0.012,90480.9,0.06100428,90480.6,1e-05,90482.0,7.782e-05,1
1763567174.6344802,1763567175009,90481.5,0.02840663,90482.0,0.012,90483.0,0.012,90483.7,0.02920607,90483.9,0.00080023,90481.4,0.29145777,90481.0,0.03737676,90480.9,0.06100428,90480.6,1e-05,90478.0,0.012,90481.5,0.00230433,1
1763567174.736324,1763567175109,90481.5,0.11310891,90482.0,0.012,90483.0,0.012,90483.7,0.02920607,90483.9,0.00080023,90481.4,0.20655169,90481.0,0.012,90480.9,0.06100428,90480.6,1e-05,90479.0,0.012,90481.5,0.00230433,1
1763567174.834348,1763567175209,90481.5,0.24498699,90482.0,0.012,90482.8,0.00899228,90483.0,0.012,90483.5,0.00925779,90481.4,0.00107169,90480.9,0.06100428,90480.6,1e-05,90479.0,0.012,90478.0,0.012,90481.5,0.00230433,1
1763567174.935646,1763567175309,90481.5,0.11693672,90482.0,0.012,90483.0,0.012,90483.6,0.03490057,90483.7,0.02920607,90481.4,0.19170859,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.6,0.0635,90481.5,0.00230433,1
1763567175.034241,1763567175409,90481.5,0.11693672,90482.0,0.012,90483.0,0.012,90483.6,0.03490057,90483.7,0.02920607,90481.4,0.12140859,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.6,0.0635,90481.5,0.00230433,1
1763567175.134318,1763567175509,90481.5,0.12325586,90482.0,0.012,90482.8,0.00885461,90483.0,0.012,90483.4,0.00908275,90481.4,0.114,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.6,0.0635,90481.5,0.00230433,1
1763567175.234026,1763567175609,90481.5,0.13704346,90482.0,0.012,90483.0,0.012,90483.4,0.00900216,90483.6,0.03490057,90481.4,0.18386074,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.6,0.0635,90481.4,0.00021926,-1
1763567175.3347871,1763567175709,90481.5,0.20451836,90482.0,0.012,90483.0,0.012,90483.4,0.00900216,90483.6,0.03490057,90481.4,0.09856074,90480.6,1e-05,90480.0,0.012,90479.6,0.0635,90479.0,0.012,90481.4,0.00021926,-1
1763567175.436233,1763567175809,90481.5,0.14453672,90482.0,0.012,90483.0,0.012,90483.4,0.00900216,90483.6,0.03490057,90481.4,0.16886074,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.6,0.0635,90481.4,0.00021926,-1
1763567175.5360022,1763567175909,90481.5,0.16938672,90482.0,0.012,90483.0,0.012,90483.6,0.03490057,90483.7,0.02920607,90481.4,0.17619074,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.6,0.0635,90481.4,0.00021926,-1
1763567175.6349592,1763567176009,90481.5,0.18115794,90482.0,0.012,90483.0,0.012,90483.4,0.0088083,90483.6,0.03490057,90481.4,0.09856074,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.6,0.0635,90481.4,0.00021926,-1
1763567175.736737,1763567176109,90481.5,0.02948444,90483.0,0.012,90483.7,0.02920607,90483.9,0.00080023,90484.0,0.01201,90481.4,0.29920307,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.7,0.04107539,90481.4,0.00021926,-1
1763567175.838403,1763567176209,90481.5,0.02948444,90482.0,0.0114,90483.0,0.012,90483.7,0.02920607,90483.9,0.00080023,90481.4,0.19920307,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90479.7,0.03068635,90481.4,0.00021926,-1
1763567175.9338481,1763567176309,90483.7,0.10285019,90483.9,0.00080023,90484.0,0.01141,90484.1,0.00080031,90484.3,0.00080034,90483.6,0.67837358,90481.6,0.11743016,90481.4,0.10056074,90481.0,0.112,90480.6,1e-05,90481.5,0.00102257,1
1763567176.034501,1763567176409,90483.7,0.12059257,90483.8,7.7e-05,90483.9,0.00087723,90484.0,0.011487,90484.1,0.00087731,90483.6,0.35081,90481.4,0.00056074,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90481.5,0.00102257,1
1763567176.134617,1763567176509,90483.7,0.12059257,90483.8,7.7e-05,90483.9,0.00087723,90484.0,0.011487,90484.1,0.00087731,90483.6,0.35828528,90481.4,0.00056074,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90481.5,0.00102257,1
1763567176.23492,1763567176609,90483.7,0.12059257,90483.8,7.7e-05,90483.9,0.00087723,90484.0,0.011487,90484.1,0.00087731,90483.6,0.28051,90481.4,0.00056074,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90481.5,0.00102257,1
1763567176.334118,1763567176709,90483.7,0.12059257,90483.8,7.7e-05,90483.9,0.00087723,90484.0,0.011487,90484.1,0.00087731,90483.6,0.1503357,90481.4,0.00056074,90481.0,0.012,90480.6,1e-05,90480.0,0.012,90481.5,0.00102257,1
1763567176.4344692,1763567176809,90481.5,0.43961084,90482.0,0.0114,90483.6,0.04572665,90483.7,0.02928307,90483.8,7.7e-05,90481.4,0.00056074,90480.6,1e-05,90480.0,0.0114,90479.6,0.0635,90479.1,7.7e-05,90481.5,0.00102257,1
1763567176.534487,1763567176909,90481.5,0.29168068,90482.0,0.0114,90483.7,0.02928307,90483.8,7.7e-05,90483.9,0.00087723,90481.4,0.16886074,90481.0,0.0114,90480.6,1e-05,90480.0,0.0114,90479.7,0.03101622,90481.5,0.00102257,1
1763567176.633124,1763567177009,90481.5,0.29782196,90482.0,0.0114,90483.7,0.02928307,90483.8,7.7e-05,90483.9,0.00087723,90481.4,0.09856074,90481.0,0.0114,90480.6,1e-05,90480.0,0.0114,90479.6,0.0635,90481.5,0.00102257,1
1763567176.734231,1763567177109,90481.5,0.29781452,90482.0,0.0114,90483.7,0.02928307,90483.8,7.7e-05,90483.9,0.00087723,90481.4,0.16886074,90481.0,0.0114,90480.6,1e-05,90480.0,0.0114,90479.6,0.0635,90481.5,0.00102257,1
1763567176.834698,1763567177209,90481.5,0.29168068,90482.0,0.0114,90483.7,0.02928307,90483.8,7.7e-05,90483.9,0.00087723,90481.4,0.15836134,90481.0,0.0114,90480.6,1e-05,90480.0,0.0114,90479.6,0.0635,90481.4,0.0104994,-1
1763567176.9338439,1763567177309,90481.5,0.22484723,90482.0,0.0114,90483.7,0.02928307,90483.8,7.7e-05,90483.9,0.00087723,90481.4,0.15836134,90481.0,0.0114,90480.6,1e-05,90480.0,0.0114,90479.6,0.0635,90481.4,0.0104994,-1
1763567177.1367838,1763567177509,90481.5,0.13581185,90482.0,0.0114,90483.0,0.0114,90483.7,0.02928307,90483.8,7.7e-05,90481.4,0.15836134,90481.0,0.0114,90480.6,1e-05,90480.0,0.0114,90479.6,0.0635,90481.4,0.0104994,-1
1763567177.235273,1763567177609,90480.7,0.26635251,90481.0,0.0114,90481.5,0.02880279,90482.0,0.0114,90483.0,0.0114,90480.6,0.12181074,90480.0,0.0114,90479.1,7.7e-05,90479.0,0.011477,90478.9,7.7e-05,90480.6,1.106e-05,-1
1763567177.334553,1763567177709,90480.7,0.27376032,90481.0,0.0114,90481.5,0.02880279,90482.0,0.0114,90483.0,0.0114,90480.6,0.13681074,90480.0,0.0114,90479.1,7.7e-05,90479.0,0.011477,90478.9,7.7e-05,90480.6,1.106e-05,-1
1763567177.436651,1763567177809,90480.7,0.27376032,90481.0,0.0114,90481.5,0.02880279,90482.0,0.0114,90483.0,0.0114,90480.6,0.13681074,90480.0,0.0114,90479.2,0.0043386,90479.1,7.7e-05,90479.0,0.011477,90480.6,1.106e-05,-1
1763567177.5341198,1763567177909,90480.7,0.19467473,90481.0,0.0114,90481.5,0.02880279,90482.0,0.0114,90483.0,0.0114,90480.6,0.14413912,90480.0,0.0114,90479.3,0.01612513,90479.2,0.0043386,90479.1,7.7e-05,90480.6,1.106e-05,-1
1763567177.634287,1763567178009,90480.7,0.18125342,90481.0,0.0114,90481.5,0.02880279,90482.0,0.0114,90483.0,0.0114,90480.6,0.14413912,90480.0,0.0114,90479.2,0.0043386,90479.1,7.7e-05,90479.0,0.011477,90480.6,1.106e-05,-1
1763567177.7350268,1763567178109,90480.7,0.00506024,90481.0,0.0114,90481.5,0.02880279,90482.0,0.0114,90483.0,0.0114,90480.6,0.24677426,90480.0,0.0114,90479.3,0.01612513,90479.2,0.0043386,90479.1,7.7e-05,90480.6,1.106e-05,-1
1763567177.834663,1763567178209,90480.7,0.00596024,90481.5,0.02880279,90482.0,0.0114,90483.0,0.0114,90483.7,0.02928307,90480.6,0.28453111,90480.0,0.0114,90479.3,0.01612513,90479.2,0.0043386,90479.1,7.7e-05,90480.6,1.106e-05,-1
1763567177.935908,1763567178309,90483.6,7.781e-05,90483.7,0.00087711,90483.8,7.7e-05,90483.9,0.00087723,90484.0,8.7e-05,90481.5,0.00015498,90481.4,0.7399828,90481.0,0.0114,90480.8,0.26252208,90480.7,0.07378949,90481.5,0.001,1
1763567178.033993,1763567178409,90487.3,0.00087691,90487.4,7.7e-05,90487.5,0.00087671,90487.6,7.7e-05,90487.7,0.00087679,90487.2,0.69901487,90487.1,0.1,90487.0,0.88300155,90486.9,0.03594629,90486.7,0.00022112,90487.2,7.7e-05,1
1763567178.137183,1763567178509,90487.3,0.06987691,90487.4,7.7e-05,90487.5,0.00087671,90487.6,7.7e-05,90487.7,0.00087679,90487.2,0.32156088,90487.1,0.39602201,90487.0,0.0234,90486.7,0.00022112,90486.6,0.001,90487.2,7.7e-05,1
1763567178.2355468,1763567178609,90487.3,0.07257084,90487.4,7.7e-05,90487.5,0.00087671,90487.6,7.7e-05,90487.7,0.00087679,90487.2,0.30271088,90487.1,0.21306889,90487.0,0.0234,90486.7,0.00022112,90486.6,0.001,90487.2,7.7e-05,1
